"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"mista_celkem";"dpth";"child_ftes"
"12000554";"Oddělení dokumentace KN";"0";"0";NA;"20012230";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-V D KN";NA;"0";"4";"0"
"12000557";"Právní oddělení";"0";"0";NA;"20013110";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-Z PO";NA;"0";"4";"0"
"12000558";"Oddělení aktualizace PI KN I.";"0";"0";NA;"20013120";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-Z A PI KN";NA;"0";"4";"0"
"12000559";"Oddělení aktualizace PI KN II.";"0";"0";NA;"20013130";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-Z A PI KN";NA;"0";"4";"0"
"12000561";"Oddělení aktualizace GI KN";"0";"0";NA;"20013210";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-Z A GI KN";NA;"0";"4";"0"
"12000562";"Oddělení obnovy a revize KN";"0";"0";NA;"20013220";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-Z OR KN";NA;"0";"4";"0"
"12000563";"Oddělení dokumentace KN";"0";"0";NA;"20013230";"KÚ SČK";"Katastrální úřad pro Středočeský kraj";"P-Z D KN";NA;"0";"4";"0"
"11001094";"Katastrální úřad pro Ústecký kraj";"0";"0";NA;"56000000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KÚ ÚSK";"Katastr";"0";"1";"0"
"12000329";"technický odbor";"0";"0";NA;"56003000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"TO";NA;"0";"2";"0"
"12000366";"KP Ústní nad Labem";"0";"0";NA;"56011000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP UL";NA;"0";"2";"0"
"12000369";"KP Žatec";"0";"0";NA;"56012000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP Ž";NA;"0";"2";"0"
"12000349";"KP Litoměřice";"0";"0";NA;"56006000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP LT";NA;"0";"2";"0"
"12000353";"KP Louny";"0";"0";NA;"56007000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP LN";NA;"0";"2";"0"
"12000356";"KP Most";"0";"0";NA;"56008000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP MO";NA;"0";"2";"0"
"12000343";"KP Děčín";"0";"0";NA;"56004000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP DC";NA;"0";"2";"0"
"12000359";"KP Rumburk";"0";"0";NA;"56009000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP R";NA;"0";"2";"0"
"12000362";"KP Teplice";"0";"0";NA;"56010000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP TP";NA;"0";"2";"0"
"12000346";"KP Chomutov";"0";"0";NA;"56005000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KP CV";NA;"0";"2";"0"
"12000324";"kancelář ředitele úřadu";"0";"0";NA;"56002000";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"KŘ";NA;"0";"2";"0"
"12000326";"ekonomické oddělení";"0";"0";NA;"56002020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"EO";NA;"0";"3";"0"
"12000325";"personální oddělení";"0";"0";NA;"56002010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"PO";NA;"0";"3";"0"
"12000327";"oddělení hospodářské správy";"0";"0";NA;"56002030";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OHS";NA;"0";"3";"0"
"12000328";"oddělení metodiky a kontroly";"0";"0";NA;"56002040";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OMaK";NA;"0";"3";"0"
"12000342";"oddělení OKO II.";"0";"0";NA;"56003030";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OOKO II";NA;"0";"3";"0"
"12000341";"oddělení podpory ICT";"0";"0";NA;"56003020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPICT";NA;"0";"3";"0"
"12000330";"oddělení OKO I.";"0";"0";NA;"56003010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OOKO I";NA;"0";"3";"0"
"12000344";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56004010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000345";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56004020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000347";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56005010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000348";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56005020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000352";"odd. dokumentace KN";"0";"0";NA;"56006030";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OD";NA;"0";"3";"0"
"12000351";"odd. aktualizace KN";"0";"0";NA;"56006020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OA";NA;"0";"3";"0"
"12000350";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56006010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000354";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56007010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000355";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56007020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000357";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56008010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000358";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56008020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000361";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56009020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000360";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56009010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000365";"odd. dokumentace KN";"0";"0";NA;"56010030";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OD";NA;"0";"3";"0"
"12000364";"odd. aktualizace KN";"0";"0";NA;"56010020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OA";NA;"0";"3";"0"
"12000363";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56010010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000368";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56011020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000367";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56011010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"12000371";"odd. aktualizace a dokumentace KN";"0";"0";NA;"56012020";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OAD";NA;"0";"3";"0"
"12000370";"odd. právních vztahů k nemovitostem";"0";"0";NA;"56012010";"KÚ ÚSK";"Katastrální úřad pro Ústecký kraj";"OPV";NA;"0";"3";"0"
"11001095";"Katastrální úřad pro Jihomoravský kraj";"0";"0";NA;"70000000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KÚ JMK";"Katastr";"0";"1";"0"
"12001800";"Kancelář ředitele úřadu";"0";"0";NA;"70002000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KŘKÚ";NA;"0";"2";"0"
"12001819";"KP Brno-město";"0";"0";NA;"70006000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPBM";NA;"0";"2";"0"
"12001857";"KP Znojmo";"0";"0";NA;"70015000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPZN";NA;"0";"2";"0"
"12001837";"KP Břeclav";"0";"0";NA;"70008000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPBV";NA;"0";"2";"0"
"12001853";"KP Vyškov";"0";"0";NA;"70014000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPVY";NA;"0";"2";"0"
"12001845";"KP Hustopeče";"0";"0";NA;"70010000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPHU";NA;"0";"2";"0"
"12001849";"KP Kyjov";"0";"0";NA;"70011000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPKY";NA;"0";"2";"0"
"12001815";"KP Boskovice";"0";"0";NA;"70005000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPBS";NA;"0";"2";"0"
"12001828";"KP Brno-venkov";"0";"0";NA;"70007000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPBO";NA;"0";"2";"0"
"12001812";"KP Blansko";"0";"0";NA;"70004000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPBK";NA;"0";"2";"0"
"12001841";"KP Hodonín";"0";"0";NA;"70009000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"KPHO";NA;"0";"2";"0"
"12001804";"technická sekce";"0";"0";NA;"70003000";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"TS";NA;"0";"2";"0"
"12001803";"oddělení metodiky a kontroly";"0";"0";NA;"70002050";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OMaK";NA;"0";"3";"0"
"12001802";"oddělení ekonomicko-správní";"0";"0";NA;"70002020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"ESO";NA;"0";"3";"0"
"12001801";"personální oddělení";"0";"0";NA;"70002010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"PEO";NA;"0";"3";"0"
"12001805";"oddělení podpory ICT";"0";"0";NA;"70003010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPICT";NA;"0";"3";"0"
"12001806";"odbor OKO";"0";"0";NA;"70003100";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OdbOKO";NA;"0";"3";"0"
"12001813";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70004010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001814";"oddělení aktualizace a dokumentace KN";"0";"0";NA;"70004020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OAD";NA;"0";"3";"0"
"12001816";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70005010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001817";"oddělení aktualizace KN";"0";"0";NA;"70005020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA";NA;"0";"3";"0"
"12001818";"oddělení dokumentace KN";"0";"0";NA;"70005030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001820";"odbor právních vztahů k nemovitostem";"0";"0";NA;"70006100";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OdbPV";NA;"0";"3";"0"
"12001824";"odbor GI KN";"0";"0";NA;"70006200";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OdbGI";NA;"0";"3";"0"
"12001833";"odbor GI KN";"0";"0";NA;"70007200";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OdbGI";NA;"0";"3";"0"
"12001829";"odbor právních vztahů k nemovitostem";"0";"0";NA;"70007100";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OdbPV";NA;"0";"3";"0"
"12001838";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70008010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001839";"oddělení aktualizace KN";"0";"0";NA;"70008020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA";NA;"0";"3";"0"
"12001840";"oddělení dokumentace KN";"0";"0";NA;"70008030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001842";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70009010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001843";"oddělení aktualizace KN";"0";"0";NA;"70009020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA";NA;"0";"3";"0"
"12001844";"oddělení dokumentace KN";"0";"0";NA;"70009030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001847";"oddělení aktualizace KN";"0";"0";NA;"70010020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA";NA;"0";"3";"0"
"12001848";"oddělení dokumentace KN";"0";"0";NA;"70010030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001846";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70010010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001850";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70011010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001851";"oddělení aktualizace KN";"0";"0";NA;"70011020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA";NA;"0";"3";"0"
"12001852";"oddělení dokumentace KN";"0";"0";NA;"70011030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001856";"oddělení dokumentace KN";"0";"0";NA;"70014030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001855";"oddělení aktualizace KN";"0";"0";NA;"70014020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA";NA;"0";"3";"0"
"12001854";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70014010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001860";"oddělení aktualizace KN č. 2";"0";"0";NA;"70015030";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA2";NA;"0";"3";"0"
"12001859";"oddělení aktualizace KN č. 1";"0";"0";NA;"70015020";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OA1";NA;"0";"3";"0"
"12001858";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"70015010";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OPV";NA;"0";"3";"0"
"12001861";"oddělení dokumentace KN";"0";"0";NA;"70015040";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"3";"0"
"12001808";"oddělení OKO č. 2";"0";"0";NA;"70003120";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OOKO2";NA;"0";"4";"0"
"12001807";"oddělení OKO č. 1";"0";"0";NA;"70003110";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OOKO1";NA;"0";"4";"0"
"12001811";"oddělení OKO č. 5";"0";"0";NA;"70003150";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OOKO5";NA;"0";"4";"0"
"12001809";"oddělení OKO č. 3";"0";"0";NA;"70003130";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OOKO3";NA;"0";"4";"0"
"12001810";"oddělení OKO č. 4";"0";"0";NA;"70003140";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OOKO4";NA;"0";"4";"0"
"12001821";"právní oddělení č. 1";"0";"0";NA;"70006110";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OP1";NA;"0";"4";"0"
"12001823";"oddělení aktualizace PI KN";"0";"0";NA;"70006130";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OAPI";NA;"0";"4";"0"
"12001822";"právní oddělení č. 2";"0";"0";NA;"70006120";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OP2";NA;"0";"4";"0"
"12011633";"oddělení aktualizace GI KN";"0";"0";NA;"70006230";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OAGI";NA;"0";"4";"0"
"12001827";"oddělení dokumentace KN";"0";"0";NA;"70006300";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"4";"0"
"12001831";"oddělení aktualizace PI KN č. 1";"0";"0";NA;"70007120";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OAPI1";NA;"0";"4";"0"
"12001832";"oddělení aktualizace PI KN č. 2";"0";"0";NA;"70007130";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OAPI2";NA;"0";"4";"0"
"12001830";"právní oddělení na KP";"0";"0";NA;"70007110";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OP";NA;"0";"4";"0"
"12001834";"oddělení aktualizace GI KN";"0";"0";NA;"70007210";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OAGI";NA;"0";"4";"0"
"12001835";"oddělení obnovy a revize KN";"0";"0";NA;"70007220";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OOR";NA;"0";"4";"0"
"12001836";"oddělení dokumentace KN";"0";"0";NA;"70007300";"KÚ JMK";"Katastrální úřad pro Jihomoravský kraj";"OD";NA;"0";"4";"0"
"11001096";"Katastrální úřad pro Moravskoslezský kr.";"0";"0";NA;"80000000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KÚ MSK";"Katastr";"0";"1";"0"
"12001570";"KP Karviná";"0";"0";NA;"80007000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP KA";NA;"0";"2";"0"
"12001563";"KP Bruntál";"0";"0";NA;"80004000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP BR";NA;"0";"2";"0"
"12001566";"KP Frýdek-Místek";"0";"0";NA;"80005000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP FM";NA;"0";"2";"0"
"12001338";"technický odbor";"0";"0";NA;"80003000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"TO";NA;"0";"2";"0"
"12001580";"KP Opava";"0";"0";NA;"80010000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP OP";NA;"0";"2";"0"
"12001576";"KP Nový Jičín";"0";"0";NA;"80009000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP NJ";NA;"0";"2";"0"
"12001584";"KP Ostrava";"0";"0";NA;"80011000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP OS";NA;"0";"2";"0"
"12001592";"KP Třinec";"0";"0";NA;"80012000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP TŘ";NA;"0";"2";"0"
"12001573";"KP Krnov";"0";"0";NA;"80008000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KP KR";NA;"0";"2";"0"
"12001333";"kancelář úřadu";"0";"0";NA;"80002000";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"KaÚ";NA;"0";"2";"0"
"12001334";"ekonomické oddělení";"0";"0";NA;"80002020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"EO";NA;"0";"3";"0"
"12001335";"oddělení hospodářské správy";"0";"0";NA;"80002030";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"OHS";NA;"0";"3";"0"
"12001336";"oddělení MaK";"0";"0";NA;"80002040";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"OMaK";NA;"0";"3";"0"
"12012203";"personální oddělení";"0";"0";NA;"80002060";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"PO";NA;"0";"3";"0"
"12001562";"oddělení OKO2 a BP";"0";"0";NA;"80003150";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd OKOPBP";NA;"0";"3";"0"
"12001561";"oddělení OKO3";"0";"0";NA;"80003130";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd OKO 3";NA;"0";"3";"0"
"12001340";"oddělení  OKO1";"0";"0";NA;"80003110";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd OKO 1";NA;"0";"3";"0"
"12001339";"oddělení OKO a přípravy podkladů";"0";"0";NA;"80003010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PP";NA;"0";"3";"0"
"12001337";"oddělení podpory ICT";"0";"0";NA;"80002050";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"OPICT";NA;"0";"3";"0"
"12001565";"odd. aktualizace a dokumentace KN";"0";"0";NA;"80004020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd ADKN";NA;"0";"3";"0"
"12001564";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"80004010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVN";NA;"0";"3";"0"
"12001567";"odd. právních vztahů k nem.";"0";"0";NA;"80005010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVN";NA;"0";"3";"0"
"12001568";"odd. aktualizace KN";"0";"0";NA;"80005020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd AKN";NA;"0";"3";"0"
"12001569";"odd. dokumentace KN";"0";"0";NA;"80005030";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd DKN";NA;"0";"3";"0"
"12001572";"odd. aktualizace a dokumentace KN";"0";"0";NA;"80007030";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd DKN";NA;"0";"3";"0"
"12001571";"odd. právních vztahů k nem.";"0";"0";NA;"80007010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVAKN";NA;"0";"3";"0"
"12001574";"odd. právních vztahů k nem.";"0";"0";NA;"80008010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVN";NA;"0";"3";"0"
"12001575";"odd. aktualizace a dokumentace KN";"0";"0";NA;"80008020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd ADKN";NA;"0";"3";"0"
"12001577";"odd. právních vztahů k nem.";"0";"0";NA;"80009010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVN";NA;"0";"3";"0"
"12001579";"odd. dokumentace KN";"0";"0";NA;"80009030";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd DKN";NA;"0";"3";"0"
"12001578";"odd. aktualizace KN";"0";"0";NA;"80009020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd AKN";NA;"0";"3";"0"
"12001583";"odd. dokumentace KN";"0";"0";NA;"80010030";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd DKN";NA;"0";"3";"0"
"12001582";"odd. aktualizace KN";"0";"0";NA;"80010020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd AKN";NA;"0";"3";"0"
"12001581";"odd. právních vztahů k nem.";"0";"0";NA;"80010010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVN";NA;"0";"3";"0"
"12001589";"odbor GI KN";"0";"0";NA;"80011200";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"OGIKN";NA;"0";"3";"0"
"12001585";"odbor právních vztahů k nem.";"0";"0";NA;"80011100";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"OPVN";NA;"0";"3";"0"
"12001594";"odd. aktualizace a dokumentace KN";"0";"0";NA;"80012020";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd ADKN";NA;"0";"3";"0"
"12001593";"odd. právních vztahů k nem.";"0";"0";NA;"80012010";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd PVN";NA;"0";"3";"0"
"12001587";"odd. aktualizace PI KN 1.";"0";"0";NA;"80011120";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd APIKN 1";NA;"0";"4";"0"
"12001588";"odd. aktualizace PI KN 2.";"0";"0";NA;"80011130";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd APIKN 2";NA;"0";"4";"0"
"12001586";"právní oddělení";"0";"0";NA;"80011110";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"POdd";NA;"0";"4";"0"
"12001591";"odd. dokumentace KN";"0";"0";NA;"80011230";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd DKN";NA;"0";"4";"0"
"12001590";"odd. aktualizace GI";"0";"0";NA;"80011210";"KÚ MSK";"Katastrální úřad pro Moravskoslezský kr.";"Odd AGIKN";NA;"0";"4";"0"
"11001097";"Katastrální úřad pro Olomoucký kraj";"0";"0";NA;"86000000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KÚ OLK";"Katastr";"0";"1";"0"
"12000372";"kancelář ředitele katastrálního úřadu";"0";"0";NA;"86002000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KRKU";NA;"0";"2";"0"
"12000376";"technický odbor";"0";"0";NA;"86003000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"TO";NA;"0";"2";"0"
"12000395";"KP Šumperk";"0";"0";NA;"86009000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KPSU";NA;"0";"2";"0"
"12000392";"KP Přerov";"0";"0";NA;"86008000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KPPR";NA;"0";"2";"0"
"12000389";"KP Prostějov";"0";"0";NA;"86007000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KPPV";NA;"0";"2";"0"
"12000379";"KP Hranice";"0";"0";NA;"86004000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KPHR";NA;"0";"2";"0"
"12000383";"KP Olomouc";"0";"0";NA;"86006000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KPOL";NA;"0";"2";"0"
"12000380";"KP Jeseník";"0";"0";NA;"86005000";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"KPJE";NA;"0";"2";"0"
"12000373";"ekonomicko-personální oddělení";"0";"0";NA;"86002010";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"EKOPERS";NA;"0";"3";"0"
"12000375";"oddělení metodiky, kontroly a podpory IC";"0";"0";NA;"86002030";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"OMAKICT";NA;"0";"3";"0"
"12000374";"oddělení hospodářské správy";"0";"0";NA;"86002020";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"OHS";NA;"0";"3";"0"
"12000377";"oddělení obnovy katastrálního operátu";"0";"0";NA;"86003010";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"OKO3010";NA;"0";"3";"0"
"12000378";"oddělení obnovy katastrálního operátu";"0";"0";NA;"86003020";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"OKO3020";NA;"0";"3";"0"
"12000381";"oddělení právních vztahů k nemovitostem";"0";"0";NA;"86005010";"KÚ OLK";"Katastrální úřad pro Olomoucký kraj";"PRAV";NA;"0";"3";"0"
